"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:33.1584834","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\winmm.dll","SUCCESS","Image Base: 0x7ff9dc880000, Image Size: 0x23000"
"23:07:33.1594968","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\winmmbase.dll","SUCCESS","Image Base: 0x7ff9dc820000, Image Size: 0x2a000"
"23:07:33.1597798","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\winmmbase.dll","SUCCESS","Image Base: 0x20e31760000, Image Size: 0x2a000"
"23:07:33.1598114","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\winmmbase.dll","SUCCESS","Image Base: 0x20e31790000, Image Size: 0x2a000"
"23:07:33.2133545","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\wintrust.dll","SUCCESS","Image Base: 0x7ff9e0ed0000, Image Size: 0x58000"
"23:07:33.2135624","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\msasn1.dll","SUCCESS","Image Base: 0x7ff9e0df0000, Image Size: 0x12000"
"23:07:33.2137606","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\crypt32.dll","SUCCESS","Image Base: 0x7ff9e1030000, Image Size: 0x1ce000"
"23:07:33.2177942","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 6360"
"23:07:33.2208929","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 6360, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:33.2612248","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 3884"
"23:07:33.2688248","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\MaxxAudioAPO4064.dll","SUCCESS","Image Base: 0x7ff9b2180000, Image Size: 0x11e000"
"23:07:33.2690154","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\shlwapi.dll","SUCCESS","Image Base: 0x7ff9e4140000, Image Size: 0x51000"
"23:07:33.3167634","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 6296"
"23:07:33.3439105","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 5968"
"23:07:33.3455147","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\MaxxAudioAPOShell64.dll","SUCCESS","Image Base: 0x7ff9be170000, Image Size: 0x10b000"
"23:07:33.3578173","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\shell32.dll","SUCCESS","Image Base: 0x7ff9e26e0000, Image Size: 0x1436000"
"23:07:33.3582846","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\windows.storage.dll","SUCCESS","Image Base: 0x7ff9e1780000, Image Size: 0x747000"
"23:07:33.3585376","AUDIODG.EXE","3292","Load Image","C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.16299.248_none_46b9c4e9edf1cfa5\GdiPlus.dll","SUCCESS","Image Base: 0x7ff9da5e0000, Image Size: 0x19c000"
"23:07:33.3586201","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\profapi.dll","SUCCESS","Image Base: 0x7ff9e0e60000, Image Size: 0x1b000"
"23:07:33.3607711","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\opengl32.dll","SUCCESS","Image Base: 0x7ff9b99f0000, Image Size: 0x11e000"
"23:07:33.3624007","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\glu32.dll","SUCCESS","Image Base: 0x7ff9b9d90000, Image Size: 0x2c000"
"23:07:33.4849953","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 3884, User Time: 0.0312500, Kernel Time: 0.0156250"
"23:07:33.4879231","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 6296, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:33.4957512","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\AudioEng.dll","SUCCESS","Image Base: 0x7ff9b2010000, Image Size: 0x163000"
"23:07:33.5425679","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 6572"
"23:07:33.5538053","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 7748"
"23:07:33.5603031","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 11416"
"23:07:33.5610412","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\MaxxAudioAPOShell64.dll","SUCCESS","Image Base: 0x7ff9be170000, Image Size: 0x10b000"
"23:07:33.5618498","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\shell32.dll","SUCCESS","Image Base: 0x7ff9e26e0000, Image Size: 0x1436000"
"23:07:33.5621756","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\windows.storage.dll","SUCCESS","Image Base: 0x7ff9e1780000, Image Size: 0x747000"
"23:07:33.5625736","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\profapi.dll","SUCCESS","Image Base: 0x7ff9e0e60000, Image Size: 0x1b000"
"23:07:33.5630511","AUDIODG.EXE","3292","Load Image","C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.16299.248_none_46b9c4e9edf1cfa5\GdiPlus.dll","SUCCESS","Image Base: 0x7ff9da5e0000, Image Size: 0x19c000"
"23:07:33.5642056","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\opengl32.dll","SUCCESS","Image Base: 0x7ff9b99f0000, Image Size: 0x11e000"
"23:07:33.5655041","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\glu32.dll","SUCCESS","Image Base: 0x7ff9b9d90000, Image Size: 0x2c000"
"23:07:33.5740185","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 3240"
"23:07:33.5869811","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 10920"
"23:07:33.5943808","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 2108"
"23:07:33.6286763","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 8992"
"23:07:33.6520847","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\AUDIOKSE.dll","SUCCESS","Image Base: 0x7ff9be210000, Image Size: 0x6b000"
"23:07:33.6807927","System","4","Thread Create","","SUCCESS","Thread ID: 4964"
"23:07:33.6869857","AUDIODG.EXE","3292","Load Image","C:\Windows\System32\Windows.Media.Devices.dll","SUCCESS","Image Base: 0x7ff9bed00000, Image Size: 0x40000"
"23:07:33.7173930","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 5184"
"23:07:33.7840887","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 8992, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:33.8425124","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 2108, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:33.8441769","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 3360"
"23:07:33.8444589","chrome.exe","8724","Thread Create","","SUCCESS","Thread ID: 10732"
"23:07:33.8455977","AUDIODG.EXE","3292","Thread Create","","SUCCESS","Thread ID: 5388"
"23:07:36.8120899","chrome.exe","8240","Thread Create","","SUCCESS","Thread ID: 1276"
"23:07:36.9217620","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 9592"
"23:07:36.9241485","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 9764"
"23:07:36.9265801","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 3144"
"23:07:38.8117374","svchost.exe","3556","Thread Exit","","SUCCESS","Thread ID: 7316, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:39.8119391","svchost.exe","3556","Thread Create","","SUCCESS","Thread ID: 392"
"23:07:42.7062493","svchost.exe","864","Thread Exit","","SUCCESS","Thread ID: 2828, User Time: 0.0625000, Kernel Time: 0.2343750"
"23:07:42.8897557","chrome.exe","8724","Thread Exit","","SUCCESS","Thread ID: 10732, User Time: 0.0312500, Kernel Time: 0.0000000"
"23:07:43.6328594","svchost.exe","1580","Thread Exit","","SUCCESS","Thread ID: 7268, User Time: 0.0156250, Kernel Time: 0.0000000"
"23:07:43.7339631","svchost.exe","1936","Thread Exit","","SUCCESS","Thread ID: 7892, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:43.7339867","svchost.exe","1512","Thread Exit","","SUCCESS","Thread ID: 10308, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:43.9181014","svchost.exe","2220","Thread Exit","","SUCCESS","Thread ID: 2508, User Time: 0.0468750, Kernel Time: 0.0156250"
"23:07:43.9591142","svchost.exe","2284","Thread Exit","","SUCCESS","Thread ID: 10276, User Time: 0.0156250, Kernel Time: 0.0000000"
"23:07:44.7347623","svchost.exe","1512","Thread Create","","SUCCESS","Thread ID: 11700"
"23:07:45.0679862","svchost.exe","2284","Thread Exit","","SUCCESS","Thread ID: 11364, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:45.5955870","svchost.exe","2952","Thread Exit","","SUCCESS","Thread ID: 11372, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:46.0996349","svchost.exe","3408","Thread Exit","","SUCCESS","Thread ID: 11644, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:47.8909008","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 3240, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:47.8916590","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 5388, User Time: 0.8750000, Kernel Time: 0.0312500"
"23:07:47.8926309","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 5184, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:47.8983817","System","4","Thread Exit","","SUCCESS","Thread ID: 4964, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:47.8988016","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 6572, User Time: 0.0000000, Kernel Time: 0.0468750"
"23:07:47.8997187","AUDIODG.EXE","3292","Thread Exit","","SUCCESS","Thread ID: 7748, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:48.4862706","chrome.exe","10888","Thread Exit","","SUCCESS","Thread ID: 3360, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:48.4865335","chrome.exe","3640","Thread Exit","","SUCCESS","Thread ID: 1896, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:48.4884492","chrome.exe","3640","Thread Exit","","SUCCESS","Thread ID: 8404, User Time: 0.0156250, Kernel Time: 0.0000000"
"23:07:48.4898446","chrome.exe","3640","Thread Create","","SUCCESS","Thread ID: 4440"
"23:07:48.4900704","chrome.exe","3640","Thread Create","","SUCCESS","Thread ID: 11968"
"23:07:48.9012189","svchost.exe","2284","Thread Create","","SUCCESS","Thread ID: 11024"
"23:07:50.3310875","svchost.exe","864","Thread Create","","SUCCESS","Thread ID: 2628"
"23:07:51.7542379","sihost.exe","3468","Thread Exit","","SUCCESS","Thread ID: 5308, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:52.2455463","services.exe","696","Thread Create","","SUCCESS","Thread ID: 5688"
"23:07:53.7600882","chrome.exe","8724","Thread Exit","","SUCCESS","Thread ID: 9232, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:54.6297522","chrome.exe","3640","Thread Exit","","SUCCESS","Thread ID: 11968, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:54.6298044","chrome.exe","3640","Thread Exit","","SUCCESS","Thread ID: 4440, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:07:56.2174363","chrome.exe","10296","Thread Exit","","SUCCESS","Thread ID: 808, User Time: 1.8437500, Kernel Time: 0.0625000"
"23:07:59.2113954","chrome.exe","8240","Thread Exit","","SUCCESS","Thread ID: 6668, User Time: 0.0156250, Kernel Time: 0.0000000"
"23:07:59.2114021","chrome.exe","8240","Thread Exit","","SUCCESS","Thread ID: 8148, User Time: 0.0312500, Kernel Time: 0.0156250"
"23:08:01.0036256","svchost.exe","3408","Thread Create","","SUCCESS","Thread ID: 9320"
"23:08:01.6158958","chrome.exe","8724","Thread Exit","","SUCCESS","Thread ID: 7272, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:08:07.3158464","chrome.exe","10296","Thread Create","","SUCCESS","Thread ID: 10048"
"23:08:08.2215694","SkypeApp.exe","428","Thread Create","","SUCCESS","Thread ID: 8152"
"23:08:08.3734646","SkypeApp.exe","428","Thread Create","","SUCCESS","Thread ID: 1752"
"23:08:09.6709212","chrome.exe","8724","Thread Create","","SUCCESS","Thread ID: 7944"
"23:08:11.2717589","chrome.exe","8724","Thread Exit","","SUCCESS","Thread ID: 8684, User Time: 0.0468750, Kernel Time: 0.0468750"
"23:08:13.5072693","svchost.exe","2952","Thread Create","","SUCCESS","Thread ID: 11768"
"23:08:14.2940659","SkypeApp.exe","428","Thread Exit","","SUCCESS","Thread ID: 8152, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:08:14.7402150","svchost.exe","1732","Thread Exit","","SUCCESS","Thread ID: 5108, User Time: 0.0000000, Kernel Time: 0.0000000"
"23:08:14.9158599","svchost.exe","2076","Thread Exit","","SUCCESS","Thread ID: 5776, User Time: 0.0000000, Kernel Time: 0.0000000"
